,round_epochs,val_loss,val_acc,loss,acc,activation,batch_size,dropout,emb_output_dims,epochs,first_neuron,hidden_layers,kernel_initializer,last_activation,losses,lr,optimizer,shapes,weight_regulizer
96,100,0.38298259220105274,0.8424242424242424,0.4306619644022047,0.8140442132639792,<function relu at 0x7f1605d950d0>,1,0.0,,100,16,4,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Nadam'>,funnel,
97,150,0.36203983366789366,0.8181818181818182,0.3592278398093136,0.8374512353706112,<function elu at 0x7f1605d95158>,1,0.0,,150,16,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Adam'>,funnel,
98,50,0.37911526594649664,0.8303030371665955,0.43381514442510544,0.8179453917923147,<function relu at 0x7f1605d950d0>,3,0.0,,50,64,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Adam'>,brick,
99,150,0.6895833647612369,0.5757575757575758,0.6947853783017172,0.5006501950585176,<function relu at 0x7f1605d950d0>,1,0.0,,150,64,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Nadam'>,funnel,
100,150,9.178949172930286,0.4242424339056015,8.043752296693306,0.4954486452479046,<function relu at 0x7f1605d950d0>,3,0.0,,150,16,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Nadam'>,brick,
101,150,0.3601724590428851,0.8515151584690267,0.4127122537343144,0.8114434411296298,<function relu at 0x7f1605d950d0>,3,0.0,,150,8,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Adam'>,brick,
102,100,0.3553602906339096,0.8363636363636363,0.36909370557181004,0.8335500650195059,<function relu at 0x7f1605d950d0>,4,0.0,,100,64,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Adam'>,brick,
103,100,6.837979923372404,0.5757575757575758,7.985688407566479,0.5045513654096229,<function elu at 0x7f1605d95158>,1,0.0,,100,64,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Adam'>,brick,
104,100,0.37167626474137333,0.8303030374375256,0.37948232257535247,0.8257477327270533,<function elu at 0x7f1605d95158>,3,0.0,,100,64,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Adam'>,brick,
105,100,9.178949172930286,0.4242424339056015,8.043752299173605,0.49544864493786744,<function relu at 0x7f1605d950d0>,3,0.0,,100,32,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Nadam'>,brick,
106,100,0.3355456828055057,0.8393939465284348,0.438333063639497,0.8101430517876876,<function relu at 0x7f1605d950d0>,3,0.0,,100,8,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Adam'>,funnel,
107,150,0.34822482102070795,0.8545454545454545,0.30960644894220196,0.8582574772431729,<function elu at 0x7f1605d95158>,4,0.0,,150,8,4,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.1875,<class 'keras.optimizers.Adam'>,brick,
108,100,0.36588660059778977,0.8212121212121212,0.3395584032075148,0.8556566970091027,<function elu at 0x7f1605d95158>,4,0.0,,100,8,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Nadam'>,brick,
109,100,0.29627312475984746,0.8757575757575757,0.3574173091505067,0.8387516254876463,<function elu at 0x7f1605d95158>,4,0.0,,100,32,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.1875,<class 'keras.optimizers.Nadam'>,funnel,
110,100,9.178949172930286,0.4242424339056015,8.043752294523047,0.49544864517039533,<function elu at 0x7f1605d95158>,3,0.0,,100,64,4,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Nadam'>,brick,
111,50,0.3703619587602037,0.8424242424242424,0.4423572286013974,0.812743823146944,<function elu at 0x7f1605d95158>,4,0.0,,50,8,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Adam'>,brick,
112,150,0.6932542363802592,0.42424242424242425,0.6940981368249662,0.49024707412223667,<function relu at 0x7f1605d950d0>,2,0.0,,150,64,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Nadam'>,funnel,
113,150,0.34884042821711664,0.8454545454545455,0.42663669984264513,0.811443433029909,<function elu at 0x7f1605d95158>,2,0.0,,150,16,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Adam'>,brick,
114,100,0.32079767086119815,0.8818181869658557,0.37716711785217993,0.8231469522992099,<function elu at 0x7f1605d95158>,3,0.0,,100,32,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Nadam'>,funnel,
115,50,0.38459266049112145,0.8575757575757575,0.4503883206363336,0.8166449934980494,<function relu at 0x7f1605d950d0>,1,0.0,,50,8,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Nadam'>,brick,
116,50,0.6907139929858122,0.5757575861432336,0.6938087758844323,0.4928478654401355,<function elu at 0x7f1605d95158>,3,0.0,,50,64,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.625,<class 'keras.optimizers.Nadam'>,funnel,
117,150,0.353312610225244,0.845454552769661,0.4168951168888877,0.8205461717551025,<function relu at 0x7f1605d950d0>,3,0.0,,150,64,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Adam'>,brick,
118,150,9.178948918255895,0.42424242424242425,8.043752105400374,0.49544863459037713,<function relu at 0x7f1605d950d0>,4,0.0,,150,16,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Nadam'>,funnel,
119,100,0.3591907722891461,0.8606060606060606,0.43605141462086966,0.8088426527958388,<function relu at 0x7f1605d950d0>,1,0.0,,100,32,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Adam'>,brick,
120,100,6.837979733913077,0.5757575861432336,7.985688191833634,0.5045513770360165,<function relu at 0x7f1605d950d0>,3,0.0,,100,64,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Nadam'>,brick,
121,150,9.178949172930286,0.4242424339056015,8.043752301498882,0.4954486452866593,<function elu at 0x7f1605d95158>,3,0.0,,150,64,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Nadam'>,brick,
122,50,0.3278251778447267,0.8545454545454545,0.41461174658975614,0.8192457737321196,<function elu at 0x7f1605d95158>,4,0.0,,50,32,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Adam'>,brick,
123,50,0.3576005273696148,0.8424242424242424,0.4448567918115459,0.8140442132639792,<function relu at 0x7f1605d950d0>,4,0.0,,50,8,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Adam'>,brick,
124,100,0.32943315666281814,0.8666666666666667,0.39841611908599783,0.8218465539661899,<function relu at 0x7f1605d950d0>,2,0.0,,100,64,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Adam'>,brick,
125,100,0.30995946442011646,0.8727272727272727,0.41105624677441943,0.8270481144343304,<function relu at 0x7f1605d950d0>,1,0.0,,100,8,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.625,<class 'keras.optimizers.Adam'>,brick,
126,150,0.6931400949304755,0.5757575757575758,0.6935020792158745,0.494148244473342,<function relu at 0x7f1605d950d0>,4,0.0,,150,32,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Nadam'>,funnel,
127,150,0.3611696183681488,0.8666666666666667,0.4415815843291028,0.8088426527958388,<function relu at 0x7f1605d950d0>,4,0.0,,150,64,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Adam'>,brick,
128,150,0.335263302865805,0.8424242424242424,0.35672168784880204,0.8361508452535761,<function relu at 0x7f1605d950d0>,4,0.0,,150,32,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Adam'>,funnel,
129,100,0.33384845759155174,0.8545454545454545,0.3498422313743163,0.8400520156046815,<function elu at 0x7f1605d95158>,4,0.0,,100,8,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Adam'>,funnel,
130,150,0.4913844230373205,0.7727272727272727,0.44377403621246486,0.8140442132639792,<function elu at 0x7f1605d95158>,1,0.0,,150,64,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Nadam'>,brick,
131,50,9.178948918255895,0.42424242424242425,8.043752112841267,0.49544863459037713,<function elu at 0x7f1605d95158>,4,0.0,,50,64,4,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Nadam'>,brick,
132,50,0.36724461849891776,0.8333333333333334,0.4218617533908864,0.8218465539661899,<function elu at 0x7f1605d95158>,4,0.0,,50,32,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Nadam'>,funnel,
133,100,0.3448465231467377,0.8575757575757575,0.41719363591199565,0.8166449934980494,<function relu at 0x7f1605d950d0>,2,0.0,,100,64,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Adam'>,brick,
134,100,6.837979733913077,0.5757575861432336,7.985688188593674,0.5045513763384329,<function elu at 0x7f1605d95158>,3,0.0,,100,32,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.625,<class 'keras.optimizers.Nadam'>,funnel,
135,100,6.837979877917853,0.5757575757575758,7.985688362963137,0.5045513654096229,<function relu at 0x7f1605d950d0>,4,0.0,,100,32,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Nadam'>,brick,
136,150,0.6910684469974402,0.5757575757575758,0.6933046687098876,0.5045513654096229,<function relu at 0x7f1605d950d0>,4,0.0,,150,16,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.1875,<class 'keras.optimizers.Adam'>,funnel,
137,100,0.6913544047962535,0.5757575757575758,0.6951184848660146,0.4681404421326398,<function relu at 0x7f1605d950d0>,1,0.0,,100,32,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Nadam'>,brick,
138,150,9.178948802659008,0.42424242424242425,8.043752007273612,0.49544863459037713,<function relu at 0x7f1605d950d0>,2,0.0,,150,32,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Nadam'>,brick,
139,50,9.178948918255895,0.42424242424242425,8.04375213097844,0.49544863459037713,<function relu at 0x7f1605d950d0>,4,0.0,,50,32,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Nadam'>,brick,
140,150,0.3988257319638223,0.8181818181818182,0.3881505129711099,0.834850455136541,<function elu at 0x7f1605d95158>,1,0.0,,150,8,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.1875,<class 'keras.optimizers.Adam'>,funnel,
141,100,0.3546432151374492,0.8484848545356231,0.3494415577400842,0.8426528026595692,<function elu at 0x7f1605d95158>,3,0.0,,100,8,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.1875,<class 'keras.optimizers.Adam'>,brick,
142,100,0.34727223122661766,0.8484848548065532,0.40974566297453036,0.8127438316342115,<function relu at 0x7f1605d950d0>,3,0.0,,100,64,4,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Nadam'>,brick,
143,50,0.40451131773042687,0.8181818181818182,0.4420134568014981,0.8140442132639792,<function relu at 0x7f1605d950d0>,1,0.0,,50,32,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Adam'>,funnel,
144,100,0.33134277702563186,0.8606060667471452,0.34445538927567215,0.8387516324247278,<function elu at 0x7f1605d95158>,3,0.0,,100,8,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Nadam'>,funnel,
145,100,0.6930068265308034,0.5757575757575758,0.6937818341199381,0.4837451235370611,<function relu at 0x7f1605d950d0>,2,0.0,,100,16,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.625,<class 'keras.optimizers.Nadam'>,funnel,
146,150,0.3442686696381619,0.8606060606060606,0.3365439089774021,0.8400520156046815,<function elu at 0x7f1605d95158>,4,0.0,,150,8,4,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.625,<class 'keras.optimizers.Nadam'>,funnel,
147,150,0.28574954272163183,0.8696969696969697,0.35099244781489597,0.8296488946684005,<function relu at 0x7f1605d950d0>,2,0.0,,150,32,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Nadam'>,funnel,
148,100,0.39058522895881626,0.8363636363636363,0.45947871498656984,0.7906371911573472,<function elu at 0x7f1605d95158>,1,0.0,,100,16,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Nadam'>,funnel,
149,50,0.33387207002043867,0.8484848484848485,0.41224493061203576,0.8296488946684005,<function elu at 0x7f1605d95158>,1,0.0,,50,16,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.625,<class 'keras.optimizers.Adam'>,brick,
150,100,6.837979733913077,0.5757575861432336,7.9856881917241695,0.5045513761446597,<function elu at 0x7f1605d95158>,3,0.0,,100,16,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Nadam'>,brick,
151,100,0.699055536588033,0.42424242424242425,0.6938853280907025,0.4928478543563069,<function relu at 0x7f1605d950d0>,2,0.0,,100,8,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Nadam'>,funnel,
152,100,0.36544862506403164,0.8212121278047562,0.3433708089203374,0.8387516324247278,<function elu at 0x7f1605d95158>,3,0.0,,100,16,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Adam'>,brick,
153,50,0.3469761083523432,0.8484848484848485,0.40918179579146974,0.8088426527958388,<function elu at 0x7f1605d95158>,4,0.0,,50,8,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Adam'>,brick,
154,100,0.3302297514496428,0.8606060606060606,0.41108133943245223,0.8192457737321196,<function elu at 0x7f1605d95158>,4,0.0,,100,32,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.1875,<class 'keras.optimizers.Adam'>,brick,
155,50,6.837979877917853,0.5757575757575758,7.985688363353256,0.5045513654096229,<function relu at 0x7f1605d950d0>,4,0.0,,50,16,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Nadam'>,brick,
156,50,0.32128085082001756,0.8575757575757575,0.40214683271711993,0.812743823146944,<function elu at 0x7f1605d95158>,2,0.0,,50,8,4,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Adam'>,brick,
157,50,0.3837094313773212,0.8515151515151516,0.45281399321361904,0.811443433029909,<function elu at 0x7f1605d95158>,1,0.0,,50,32,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.625,<class 'keras.optimizers.Nadam'>,funnel,
158,100,0.45030173585947714,0.7393939393939394,0.34856199290593437,0.8322496749024707,<function elu at 0x7f1605d95158>,2,0.0,,100,32,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.625,<class 'keras.optimizers.Adam'>,brick,
159,50,0.31653013313894696,0.8484848484848485,0.38868187092031475,0.8153446033810143,<function elu at 0x7f1605d95158>,2,0.0,,50,16,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Nadam'>,funnel,
160,100,0.6985984748060053,0.4242424339056015,0.6932361773923718,0.5149544977397695,<function relu at 0x7f1605d950d0>,3,0.0,,100,64,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Nadam'>,funnel,
161,50,0.34371275017884645,0.8515151579271664,0.41198164654013997,0.8257477313318861,<function relu at 0x7f1605d950d0>,3,0.0,,50,64,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.625,<class 'keras.optimizers.Adam'>,brick,
162,100,0.6963763991991679,0.42424242424242425,0.6940782149219389,0.4980494148244473,<function elu at 0x7f1605d95158>,4,0.0,,100,64,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Nadam'>,funnel,
163,100,0.33097595233808863,0.8606060606060606,0.41027579549215587,0.8335500650195059,<function elu at 0x7f1605d95158>,2,0.0,,100,16,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Adam'>,brick,
164,100,0.3437125742012127,0.8515151573853059,0.34241473086884366,0.8465539727781467,<function elu at 0x7f1605d95158>,3,0.0,,100,64,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.1875,<class 'keras.optimizers.Adam'>,brick,
